machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
mac-m1max	gmp	arch0	174	fork_t1	1	-	33f968827a10dca7	3	113.37	113.304285	53	pdOPT	5.6651727321592959e-01	27.9	ok	0	out_main/rows_Asdplib_t1.tsv
mac-m1max	gmp	arch0	174	up_t1	1	-	33f968827a10dca7	1	129.00	128.938249	53	pdOPT	5.6651727321592959e-01	29.5	ok	0	out_main/rows_Asdplib_t1.tsv
mac-m1max	gmp	arch0	174	up_t1	1	-	33f968827a10dca7	2	128.16	128.097837	53	pdOPT	5.6651727321592959e-01	29.5	ok	0	out_main/rows_Asdplib_t1.tsv
mac-m1max	gmp	arch0	174	up_t1	1	-	33f968827a10dca7	3	128.40	128.450910	53	pdOPT	5.6651727321592959e-01	29.5	ok	0	out_main/rows_Asdplib_t1.tsv
mac-m1max	gmp	control1	21	up_t2	2	-	33f968827a10dca7	1	0.21	0.201041	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	up_t2	2	-	33f968827a10dca7	2	0.21	0.197308	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	up_t2	2	-	33f968827a10dca7	3	0.21	0.198016	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	fork_t2	2	-	33f968827a10dca7	1	0.18	0.163519	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	fork_t2	2	-	33f968827a10dca7	2	0.17	0.161893	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	fork_t2	2	-	33f968827a10dca7	3	0.18	0.163764	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	up_t2	2	-	33f968827a10dca7	1	2.42	2.398822	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	up_t2	2	-	33f968827a10dca7	2	2.43	2.408864	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	up_t2	2	-	33f968827a10dca7	3	2.43	2.411558	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	fork_t2	2	-	33f968827a10dca7	1	1.76	1.744019	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	fork_t2	2	-	33f968827a10dca7	2	1.76	1.740823	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	theta1	104	fork_t2	2	-	33f968827a10dca7	3	1.76	1.740040	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	up_t2	2	-	33f968827a10dca7	1	22.17	22.127899	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	up_t2	2	-	33f968827a10dca7	2	22.45	22.413939	61	pFEAS	-4.4943550775891146e+01	14.3	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	up_t2	2	-	33f968827a10dca7	3	22.44	22.400566	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	fork_t2	2	-	33f968827a10dca7	1	17.71	17.673979	61	pFEAS	-4.4943550775891146e+01	13.8	partial	3	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	fork_t2	2	-	33f968827a10dca7	2	17.65	17.613156	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	gpp100	101	fork_t2	2	-	33f968827a10dca7	3	17.57	17.530156	61	pFEAS	-4.4943550775891146e+01	13.8	partial	3	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	up_t2	2	-	33f968827a10dca7	1	11.15	11.113735	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	up_t2	2	-	33f968827a10dca7	2	11.07	11.041565	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	up_t2	2	-	33f968827a10dca7	3	11.05	11.020146	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	fork_t2	2	-	33f968827a10dca7	1	7.70	7.667026	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	fork_t2	2	-	33f968827a10dca7	2	7.65	7.614359	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	truss5	208	fork_t2	2	-	33f968827a10dca7	3	7.69	7.657699	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	up_t2	2	-	33f968827a10dca7	1	105.54	105.474880	53	pdOPT	5.6651727321592959e-01	29.5	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	up_t2	2	-	33f968827a10dca7	2	105.79	105.721842	53	pdOPT	5.6651727321592959e-01	29.6	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	up_t2	2	-	33f968827a10dca7	3	148.30	148.173170	53	pdOPT	5.6651727321592959e-01	29.5	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	fork_t2	2	-	33f968827a10dca7	1	62.66	62.593457	53	pdOPT	5.6651727321592959e-01	27.9	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	fork_t2	2	-	33f968827a10dca7	2	61.58	61.516930	53	pdOPT	5.6651727321592959e-01	27.9	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	arch0	174	fork_t2	2	-	33f968827a10dca7	3	61.62	61.553501	53	pdOPT	5.6651727321592959e-01	27.9	ok	0	out_main/rows_Asdplib_t2.tsv
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	1	0.18	0.166096	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	2	0.18	0.167283	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	3	0.18	0.168236	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	1	0.26	0.247626	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	2	0.26	0.245850	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	3	0.26	0.245215	46	pdOPT	1.7784626717523405e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	1	1.45	1.435018	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	2	1.69	1.666676	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	3	1.48	1.465334	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	1	2.11	2.093410	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	2	2.43	2.412063	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	3	6.98	6.891196	43	pdOPT	2.3000000000000000e+01	8.7	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	1	32.54	32.474815	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	2	32.06	32.004959	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	3	33.91	33.845866	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	1	39.53	39.379306	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	2	39.72	39.547976	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t4.tsv
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	3	39.74	39.602261	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0	out_main/rows_Asdplib_t4.tsv
