machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
pi-i9-13900k	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	1	67.43	67.402982	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t1.tsv
pi-i9-13900k	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	2	67.42	67.387702	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t1.tsv
pi-i9-13900k	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	3	67.34	67.311124	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t1.tsv
pi-i9-13900k	gmp	control1	21	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	0.1	0.100104	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	0.1	0.100281	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	0.1	0.100592	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	0.11	0.111472	46	pdOPT	1.7784626717523405e+01	5.1	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	0.11	0.111301	46	pdOPT	1.7784626717523405e+01	5.1	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	0.1	0.106436	46	pdOPT	1.7784626717523405e+01	5.2	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	0.74	0.735506	43	pdOPT	2.3000000000000000e+01	10.9	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	0.73	0.732675	43	pdOPT	2.3000000000000000e+01	10.9	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	0.73	0.732146	43	pdOPT	2.3000000000000000e+01	10.8	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	1.05	1.051817	43	pdOPT	2.3000000000000000e+01	9.1	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	1.05	1.050823	43	pdOPT	2.3000000000000000e+01	8.8	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	theta1	104	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	1.05	1.045673	43	pdOPT	2.3000000000000000e+01	9.0	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	4.25	4.241461	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	4.25	4.240507	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	4.25	4.232795	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	6.28	6.266135	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	6.29	6.272589	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	6.29	6.272746	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	3.3	3.294355	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	3.31	3.298833	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	3.32	3.312820	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	5.66	5.653076	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	5.65	5.638266	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	5.64	5.626289	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	11.56	11.533223	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	11.58	11.545123	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	11.58	11.553508	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	43.43	43.393677	53	pdOPT	5.6651727321592959e-01	36.5	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	43.67	43.642721	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	43.49	43.454598	53	pdOPT	5.6651727321592959e-01	36.1	ok	0	out_main/rows_Asdplib_t16.tsv
pi-i9-13900k	gmp	control1	21	up_t2	2	0,2	33f968827a10dca7	1	0.09	0.095962	46	pdOPT	1.7784626717523405e+01	5.2	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	up_t2	2	0,2	33f968827a10dca7	2	0.09	0.095701	46	pdOPT	1.7784626717523405e+01	5.1	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	up_t2	2	0,2	33f968827a10dca7	3	0.09	0.096287	46	pdOPT	1.7784626717523405e+01	5.2	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	fork_t2	2	0,2	33f968827a10dca7	1	0.1	0.099643	46	pdOPT	1.7784626717523405e+01	5.4	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	fork_t2	2	0,2	33f968827a10dca7	2	0.1	0.098920	46	pdOPT	1.7784626717523405e+01	5.4	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	fork_t2	2	0,2	33f968827a10dca7	3	0.1	0.098956	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	up_t2	2	0,2	33f968827a10dca7	1	1.27	1.264996	43	pdOPT	2.3000000000000000e+01	8.9	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	up_t2	2	0,2	33f968827a10dca7	2	1.27	1.264896	43	pdOPT	2.3000000000000000e+01	8.8	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	up_t2	2	0,2	33f968827a10dca7	3	1.27	1.265027	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	fork_t2	2	0,2	33f968827a10dca7	1	1	1.003097	43	pdOPT	2.3000000000000000e+01	8.9	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	fork_t2	2	0,2	33f968827a10dca7	2	1.01	1.009549	43	pdOPT	2.3000000000000000e+01	8.9	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	theta1	104	fork_t2	2	0,2	33f968827a10dca7	3	1	1.002643	43	pdOPT	2.3000000000000000e+01	9.4	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	up_t2	2	0,2	33f968827a10dca7	1	11.5	11.487294	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	up_t2	2	0,2	33f968827a10dca7	2	11.5	11.484908	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	up_t2	2	0,2	33f968827a10dca7	3	11.51	11.498568	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t2	2	0,2	33f968827a10dca7	1	9.77	9.758798	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t2	2	0,2	33f968827a10dca7	2	9.77	9.762778	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t2	2	0,2	33f968827a10dca7	3	9.77	9.757582	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	up_t2	2	0,2	33f968827a10dca7	1	5.53	5.525923	48	pdOPT	-1.3263567797250604e+02	13.0	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	up_t2	2	0,2	33f968827a10dca7	2	5.54	5.526934	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	up_t2	2	0,2	33f968827a10dca7	3	5.53	5.525352	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	fork_t2	2	0,2	33f968827a10dca7	1	4.26	4.248817	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	fork_t2	2	0,2	33f968827a10dca7	2	4.25	4.243877	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	truss5	208	fork_t2	2	0,2	33f968827a10dca7	3	4.25	4.239866	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	up_t2	2	0,2	33f968827a10dca7	1	53.98	53.948987	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	up_t2	2	0,2	33f968827a10dca7	2	53.97	53.944824	53	pdOPT	5.6651727321592959e-01	36.1	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	up_t2	2	0,2	33f968827a10dca7	3	54.02	53.988612	53	pdOPT	5.6651727321592959e-01	36.2	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	fork_t2	2	0,2	33f968827a10dca7	1	32.73	32.705046	53	pdOPT	5.6651727321592959e-01	34.7	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	fork_t2	2	0,2	33f968827a10dca7	2	32.73	32.701303	53	pdOPT	5.6651727321592959e-01	34.3	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	arch0	174	fork_t2	2	0,2	33f968827a10dca7	3	32.7	32.674250	53	pdOPT	5.6651727321592959e-01	34.8	ok	0	out_main/rows_Asdplib_t2.tsv
pi-i9-13900k	gmp	control1	21	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.12	0.122348	46	pdOPT	1.7784626717523405e+01	5.1	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.11	0.117585	46	pdOPT	1.7784626717523405e+01	5.0	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.11	0.115329	46	pdOPT	1.7784626717523405e+01	5.3	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.1	0.099642	46	pdOPT	1.7784626717523405e+01	5.3	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.1	0.106599	46	pdOPT	1.7784626717523405e+01	5.4	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.1	0.100259	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	1.06	1.059736	43	pdOPT	2.3000000000000000e+01	9.0	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	1.06	1.059051	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	1.06	1.061353	43	pdOPT	2.3000000000000000e+01	9.1	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.73	0.723401	43	pdOPT	2.3000000000000000e+01	11.8	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.73	0.724836	43	pdOPT	2.3000000000000000e+01	11.1	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	theta1	104	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.74	0.736191	43	pdOPT	2.3000000000000000e+01	11.4	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	5.83	5.816573	61	pFEAS	-4.4943550775891146e+01	17.5	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	5.83	5.818129	61	pFEAS	-4.4943550775891146e+01	17.5	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	5.84	5.825219	61	pFEAS	-4.4943550775891146e+01	17.5	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	3.77	3.757672	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	3.77	3.758364	61	pFEAS	-4.4943550775891146e+01	16.8	partial	3	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	3.8	3.785825	61	pFEAS	-4.4943550775891146e+01	16.8	partial	3	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	5.8	5.792936	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	5.83	5.821882	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	5.85	5.835543	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	3.32	3.314360	48	pdOPT	-1.3263567797250604e+02	14.7	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	3.33	3.316607	48	pdOPT	-1.3263567797250604e+02	15.1	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	3.32	3.312878	48	pdOPT	-1.3263567797250604e+02	14.9	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	42.68	42.649992	53	pdOPT	5.6651727321592959e-01	36.4	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	42.79	42.762391	53	pdOPT	5.6651727321592959e-01	36.6	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	42.65	42.618738	53	pdOPT	5.6651727321592959e-01	36.5	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	10.1	10.069439	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	10.24	10.212839	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	10.13	10.096212	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t24.tsv
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	1	0.1	0.099144	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	2	0.1	0.099043	46	pdOPT	1.7784626717523405e+01	5.4	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	3	0.1	0.099113	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	1	0.09	0.097193	46	pdOPT	1.7784626717523405e+01	5.4	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	2	0.09	0.091496	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	3	0.09	0.091186	46	pdOPT	1.7784626717523405e+01	5.7	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	1	0.82	0.817135	43	pdOPT	2.3000000000000000e+01	9.4	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	2	0.82	0.819495	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	3	0.82	0.821384	43	pdOPT	2.3000000000000000e+01	8.9	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	1	1.13	1.131978	43	pdOPT	2.3000000000000000e+01	9.4	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	2	1.14	1.133429	43	pdOPT	2.3000000000000000e+01	8.9	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	3	1.13	1.130889	43	pdOPT	2.3000000000000000e+01	8.8	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	1	6.23	6.215984	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	2	6.24	6.226959	61	pFEAS	-4.4943550775891146e+01	17.3	partial	3	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	3	6.22	6.205885	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	1	8.27	8.257846	61	pFEAS	-4.4943550775891146e+01	17.3	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	2	8.13	8.111324	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	3	8.12	8.105721	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	1	3.62	3.615612	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	2	3.63	3.617077	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t4.tsv
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	3	3.63	3.622329	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0	out_main/rows_Asdplib_t4.tsv
