machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
thanos-epyc7232p	gmp	theta1	104	fork_t4	4	0,1,2,3	33f968827a10dca7	3	2.16	2.143620	43	pdOPT	2.3000000000000000e+01	11.6	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	1	3.22	3.201751	43	pdOPT	2.3000000000000000e+01	11.7	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	2	3.22	3.202786	43	pdOPT	2.3000000000000000e+01	11.6	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	theta1	104	up_t4	4	0,1,2,3	33f968827a10dca7	3	3.25	3.228719	43	pdOPT	2.3000000000000000e+01	11.7	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	1	16.91	16.863662	61	pFEAS	-4.4943550775891146e+01	16.7	partial	3	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	2	16.76	16.707138	61	pFEAS	-4.4943550775891146e+01	17.0	partial	3	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t4	4	0,1,2,3	33f968827a10dca7	3	16.94	16.890551	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	1	28.08	28.018589	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	2	27.98	27.921797	61	pFEAS	-4.4943550775891146e+01	17.3	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t4	4	0,1,2,3	33f968827a10dca7	3	28.10	28.034408	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	1	9.49	9.453344	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	2	9.52	9.479233	48	pdOPT	-1.3263567797250604e+02	12.7	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t4	4	0,1,2,3	33f968827a10dca7	3	9.54	9.503243	48	pdOPT	-1.3263567797250604e+02	12.7	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	1	13.63	13.595910	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	2	13.61	13.574616	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	truss5	208	up_t4	4	0,1,2,3	33f968827a10dca7	3	13.63	13.595229	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	1	49.84	49.743279	53	pdOPT	5.6651727321592959e-01	33.9	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	2	49.96	49.862625	53	pdOPT	5.6651727321592959e-01	33.8	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t4	4	0,1,2,3	33f968827a10dca7	3	50.09	49.991802	53	pdOPT	5.6651727321592959e-01	34.1	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	1	126.38	126.283627	53	pdOPT	5.6651727321592959e-01	37.2	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	2	125.34	125.235066	53	pdOPT	5.6651727321592959e-01	40.5	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	arch0	174	up_t4	4	0,1,2,3	33f968827a10dca7	3	125.40	125.300754	53	pdOPT	5.6651727321592959e-01	36.4	ok	0	out_main/rows_Asdplib_t4.tsv
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.24	0.232445	46	pdOPT	1.7784626717523405e+01	11.7	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.24	0.230875	46	pdOPT	1.7784626717523405e+01	11.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.24	0.233197	46	pdOPT	1.7784626717523405e+01	11.7	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.23	0.222826	46	pdOPT	1.7784626717523405e+01	11.8	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.23	0.224000	46	pdOPT	1.7784626717523405e+01	11.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.24	0.230961	46	pdOPT	1.7784626717523405e+01	11.8	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	2.84	2.825164	43	pdOPT	2.3000000000000000e+01	11.7	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	2.85	2.835275	43	pdOPT	2.3000000000000000e+01	11.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	2.85	2.826859	43	pdOPT	2.3000000000000000e+01	11.5	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	1.92	1.900480	43	pdOPT	2.3000000000000000e+01	11.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	1.92	1.906388	43	pdOPT	2.3000000000000000e+01	11.8	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	1.93	1.917233	43	pdOPT	2.3000000000000000e+01	11.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	20.61	20.549130	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	20.31	20.250103	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	20.15	20.087712	61	pFEAS	-4.4943550775891146e+01	17.5	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	13.81	13.761543	61	pFEAS	-4.4943550775891146e+01	17.0	partial	3	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	13.65	13.601053	61	pFEAS	-4.4943550775891146e+01	17.0	partial	3	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	13.91	13.859260	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	13.76	13.726513	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	13.67	13.634429	48	pdOPT	-1.3263567797250604e+02	13.0	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	13.70	13.661259	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	8.72	8.683511	48	pdOPT	-1.3263567797250604e+02	13.0	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	8.68	8.643585	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	8.56	8.520027	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	114.20	114.104500	53	pdOPT	5.6651727321592959e-01	36.1	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	113.21	113.105756	53	pdOPT	5.6651727321592959e-01	36.3	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	112.85	112.752063	53	pdOPT	5.6651727321592959e-01	36.3	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	38.22	38.123089	53	pdOPT	5.6651727321592959e-01	33.9	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	38.77	38.673435	53	pdOPT	5.6651727321592959e-01	34.6	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	arch0	174	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	38.63	38.533139	53	pdOPT	5.6651727321592959e-01	34.2	ok	0	out_main/rows_Asdplib_t8.tsv
thanos-epyc7232p	gmp	12_min	330	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	2637.94	2631.735547	78	pdOPT	-4.7236425487823241e-01	128.1	ok	0	out_up/rows_H_12_min_t8.tsv
thanos-epyc7232p	gmp	dE3	6067	up_t8	8	0,1,2,3,4,5,6,7	3859004693f5546f	1	-	-	-	-	-	-	timeout	124	out_up/rows_H_dE3_t8.tsv
thanos-epyc7232p	gmp	dE4	7401	up_t8	8	0,1,2,3,4,5,6,7	3859004693f5546f	1	-	-	-	-	-	-	timeout	124	out_up/rows_H_dE4_t8.tsv
