machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc	src
symmetry-xeon6148	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	22	21.864722	61	pdOPT	-4.7926054387208136e-01	13.3	ok	0	out_main/rows_Amin_t8.tsv
symmetry-xeon6148	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	21.98	21.842178	61	pdOPT	-4.7926054387208136e-01	13.3	ok	0	out_main/rows_Amin_t8.tsv
symmetry-xeon6148	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	11.95	11.775708	61	pdOPT	-4.7926054387208136e-01	14.9	ok	0	out_main/rows_Amin_t8.tsv
symmetry-xeon6148	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	11.93	11.752976	61	pdOPT	-4.7926054387208136e-01	14.9	ok	0	out_main/rows_Amin_t8.tsv
symmetry-xeon6148	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	11.94	11.757895	61	pdOPT	-4.7926054387208136e-01	14.9	ok	0	out_main/rows_Amin_t8.tsv
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	1	0.23	0.216423	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	2	0.23	0.216443	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	3	0.23	0.216123	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	1	0.24	0.223947	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	2	0.24	0.226825	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	3	0.24	0.225234	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	1	2.96	2.937623	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	2	2.96	2.935486	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	3	2.96	2.936464	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	1	3.52	3.496848	43	pdOPT	2.3000000000000000e+01	9.1	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	2	3.49	3.459722	43	pdOPT	2.3000000000000000e+01	9.1	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	3	3.51	3.479891	43	pdOPT	2.3000000000000000e+01	9.1	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	1	38.25	38.199445	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	2	38.17	38.119803	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	3	38.22	38.162388	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	1	41.61	41.560295	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	2	41.56	41.507236	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	3	41.6	41.541874	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	1	11.44	11.395888	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	2	11.49	11.444535	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	3	11.46	11.410253	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	1	12.47	12.415838	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	2	12.46	12.415706	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	3	12.46	12.413956	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	1	132.75	132.663858	53	pdOPT	5.6651727321592959e-01	34.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	2	132.81	132.718110	53	pdOPT	5.6651727321592959e-01	34.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	3	132.8	132.708828	53	pdOPT	5.6651727321592959e-01	34.3	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	1	148.54	148.457427	53	pdOPT	5.6651727321592959e-01	36.7	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	2	148.57	148.478665	53	pdOPT	5.6651727321592959e-01	36.7	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	3	148.91	148.822936	53	pdOPT	5.6651727321592959e-01	36.7	ok	0	out_main/rows_Asdplib_t1.tsv
symmetry-xeon6148	gmp	control1	21	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	0.27	0.256493	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	0.26	0.242530	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	0.26	0.240611	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	0.23	0.213137	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	0.23	0.213806	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	0.23	0.216268	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	1.73	1.693910	43	pdOPT	2.3000000000000000e+01	15.8	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	1.73	1.691638	43	pdOPT	2.3000000000000000e+01	15.8	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	1.72	1.692402	43	pdOPT	2.3000000000000000e+01	15.3	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	2.53	2.497761	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	2.54	2.501444	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	theta1	104	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	2.55	2.514167	43	pdOPT	2.3000000000000000e+01	9.3	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	8.57	8.507137	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	8.53	8.463609	61	pFEAS	-4.4943550775891146e+01	17.5	partial	3	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	8.5	8.439839	61	pFEAS	-4.4943550775891146e+01	17.5	partial	3	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	13.74	13.672725	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	13.72	13.651755	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	13.69	13.617346	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	7.72	7.661889	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	7.72	7.661083	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	7.69	7.636718	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	12.46	12.409729	48	pdOPT	-1.3263567797250604e+02	13.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	12.39	12.339725	48	pdOPT	-1.3263567797250604e+02	13.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	truss5	208	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	12.38	12.322203	48	pdOPT	-1.3263567797250604e+02	13.9	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	21.47	21.361207	53	pdOPT	5.6651727321592959e-01	35.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	21.45	21.351150	53	pdOPT	5.6651727321592959e-01	35.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	21.52	21.418093	53	pdOPT	5.6651727321592959e-01	35.1	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	1	94.59	94.480681	53	pdOPT	5.6651727321592959e-01	37.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	2	94.56	94.449476	53	pdOPT	5.6651727321592959e-01	37.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	arch0	174	up_t16	16	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	33f968827a10dca7	3	94.61	94.509374	53	pdOPT	5.6651727321592959e-01	37.0	ok	0	out_main/rows_Asdplib_t16.tsv
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	1	0.23	0.218325	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	2	0.23	0.218076	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	3	0.24	0.223870	46	pdOPT	1.7784626717523405e+01	5.6	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	1	0.23	0.223608	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	2	0.24	0.224782	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	3	0.23	0.220723	46	pdOPT	1.7784626717523405e+01	5.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	1	3.3	3.277837	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	2	3.31	3.283018	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	3	3.32	3.284310	43	pdOPT	2.3000000000000000e+01	9.2	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	1	2.32	2.296173	43	pdOPT	2.3000000000000000e+01	9.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	2	2.31	2.286195	43	pdOPT	2.3000000000000000e+01	9.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	3	2.34	2.305427	43	pdOPT	2.3000000000000000e+01	9.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	1	26.99	26.934824	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	2	27.05	26.981118	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	3	26.91	26.855353	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	1	22.51	22.460331	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	2	22.48	22.421306	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	3	22.58	22.521625	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	1	12.65	12.602188	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	2	12.65	12.602782	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	3	12.65	12.597832	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	1	10.99	10.936336	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	2	11.01	10.961533	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	3	10.94	10.893072	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	1	120.24	120.131640	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	2	120.17	120.069530	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	3	120.13	120.023776	53	pdOPT	5.6651727321592959e-01	36.8	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	1	74.64	74.541858	53	pdOPT	5.6651727321592959e-01	34.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	2	74.58	74.481704	53	pdOPT	5.6651727321592959e-01	34.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	3	74.64	74.543759	53	pdOPT	5.6651727321592959e-01	34.9	ok	0	out_main/rows_Asdplib_t2.tsv
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.25	0.238463	46	pdOPT	1.7784626717523405e+01	6.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.25	0.234694	46	pdOPT	1.7784626717523405e+01	6.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.25	0.236160	46	pdOPT	1.7784626717523405e+01	6.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.24	0.222478	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.24	0.223183	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.24	0.222931	46	pdOPT	1.7784626717523405e+01	5.8	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	2.43	2.398051	43	pdOPT	2.3000000000000000e+01	9.5	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	2.42	2.384259	43	pdOPT	2.3000000000000000e+01	9.5	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	2.43	2.393158	43	pdOPT	2.3000000000000000e+01	9.5	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	1.76	1.723963	43	pdOPT	2.3000000000000000e+01	18.9	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	1.76	1.726871	43	pdOPT	2.3000000000000000e+01	19.7	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	1.76	1.724686	43	pdOPT	2.3000000000000000e+01	20.2	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	12.57	12.494514	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	12.57	12.500618	61	pFEAS	-4.4943550775891146e+01	18.2	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	12.58	12.510996	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.81	7.748789	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.74	7.674390	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.74	7.670526	61	pFEAS	-4.4943550775891146e+01	17.7	partial	3	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	12.6	12.542207	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
symmetry-xeon6148	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	12.61	12.550848	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0	out_main/rows_Asdplib_t32.tsv
