machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
pi-i9-13900k	gmp	theta1	104	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	1.05	1.050823	43	pdOPT	2.3000000000000000e+01	8.8	ok	0
pi-i9-13900k	gmp	theta1	104	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	1.05	1.045673	43	pdOPT	2.3000000000000000e+01	9.0	ok	0
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	4.25	4.241461	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	4.25	4.240507	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3
pi-i9-13900k	gmp	gpp100	101	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	4.25	4.232795	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	6.28	6.266135	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	6.29	6.272589	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0
pi-i9-13900k	gmp	gpp100	101	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	6.29	6.272746	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	3.3	3.294355	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	3.31	3.298833	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	3.32	3.312820	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	5.66	5.653076	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	5.65	5.638266	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0
pi-i9-13900k	gmp	truss5	208	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	5.64	5.626289	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	11.56	11.533223	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	11.58	11.545123	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	11.58	11.553508	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	1	43.43	43.393677	53	pdOPT	5.6651727321592959e-01	36.5	ok	0
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	2	43.67	43.642721	53	pdOPT	5.6651727321592959e-01	36.6	ok	0
pi-i9-13900k	gmp	arch0	174	up_t16	16	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23	33f968827a10dca7	3	43.49	43.454598	53	pdOPT	5.6651727321592959e-01	36.1	ok	0
