machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
pi-i9-13900k	gmp	8_min	19	up_t2	2	0,2	e3e82d8dfcd9b7c3	1	0.34	0.343467	52	pdOPT	-5.3812637297885203e-01	5.9	ok	0
pi-i9-13900k	gmp	8_min	19	up_t2	2	0,2	e3e82d8dfcd9b7c3	2	0.34	0.343151	52	pdOPT	-5.3812637297885203e-01	6.2	ok	0
pi-i9-13900k	gmp	8_min	19	up_t2	2	0,2	e3e82d8dfcd9b7c3	3	0.36	0.359811	52	pdOPT	-5.3812637297885203e-01	5.8	ok	0
pi-i9-13900k	gmp	8_min	19	fork_t2	2	0,2	e3e82d8dfcd9b7c3	1	0.34	0.346835	52	pdOPT	-5.3812637297885203e-01	6.1	ok	0
pi-i9-13900k	gmp	8_min	19	fork_t2	2	0,2	e3e82d8dfcd9b7c3	2	0.35	0.347927	52	pdOPT	-5.3812637297885203e-01	6.4	ok	0
pi-i9-13900k	gmp	8_min	19	fork_t2	2	0,2	e3e82d8dfcd9b7c3	3	0.34	0.346861	52	pdOPT	-5.3812637297885203e-01	6.4	ok	0
pi-i9-13900k	gmp	10_min	74	up_t2	2	0,2	e3e82d8dfcd9b7c3	1	12.91	12.869226	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
pi-i9-13900k	gmp	10_min	74	up_t2	2	0,2	e3e82d8dfcd9b7c3	2	12.71	12.662799	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
pi-i9-13900k	gmp	10_min	74	up_t2	2	0,2	e3e82d8dfcd9b7c3	3	12.7	12.658741	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
pi-i9-13900k	gmp	10_min	74	fork_t2	2	0,2	e3e82d8dfcd9b7c3	1	9.72	9.657965	61	pdOPT	-4.7926054387208136e-01	13.0	ok	0
pi-i9-13900k	gmp	10_min	74	fork_t2	2	0,2	e3e82d8dfcd9b7c3	2	9.8	9.743013	61	pdOPT	-4.7926054387208136e-01	13.0	ok	0
pi-i9-13900k	gmp	10_min	74	fork_t2	2	0,2	e3e82d8dfcd9b7c3	3	9.73	9.674202	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
