machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	5.8	5.792936	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	5.83	5.821882	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0
pi-i9-13900k	gmp	truss5	208	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	5.85	5.835543	48	pdOPT	-1.3263567797250604e+02	13.3	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	3.32	3.314360	48	pdOPT	-1.3263567797250604e+02	14.7	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	3.33	3.316607	48	pdOPT	-1.3263567797250604e+02	15.1	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	3.32	3.312878	48	pdOPT	-1.3263567797250604e+02	14.9	ok	0
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	42.68	42.649992	53	pdOPT	5.6651727321592959e-01	36.4	ok	0
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	42.79	42.762391	53	pdOPT	5.6651727321592959e-01	36.6	ok	0
pi-i9-13900k	gmp	arch0	174	up_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	42.65	42.618738	53	pdOPT	5.6651727321592959e-01	36.5	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	10.1	10.069439	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	10.24	10.212839	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t24	24	0,2,4,6,8,10,12,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	10.13	10.096212	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
