machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	1	0.1	0.099144	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	2	0.1	0.099043	46	pdOPT	1.7784626717523405e+01	5.4	ok	0
pi-i9-13900k	gmp	control1	21	fork_t4	4	0,2,4,6	33f968827a10dca7	3	0.1	0.099113	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	1	0.09	0.097193	46	pdOPT	1.7784626717523405e+01	5.4	ok	0
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	2	0.09	0.091496	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
pi-i9-13900k	gmp	control1	21	up_t4	4	0,2,4,6	33f968827a10dca7	3	0.09	0.091186	46	pdOPT	1.7784626717523405e+01	5.7	ok	0
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	1	0.82	0.817135	43	pdOPT	2.3000000000000000e+01	9.4	ok	0
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	2	0.82	0.819495	43	pdOPT	2.3000000000000000e+01	9.2	ok	0
pi-i9-13900k	gmp	theta1	104	fork_t4	4	0,2,4,6	33f968827a10dca7	3	0.82	0.821384	43	pdOPT	2.3000000000000000e+01	8.9	ok	0
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	1	1.13	1.131978	43	pdOPT	2.3000000000000000e+01	9.4	ok	0
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	2	1.14	1.133429	43	pdOPT	2.3000000000000000e+01	8.9	ok	0
pi-i9-13900k	gmp	theta1	104	up_t4	4	0,2,4,6	33f968827a10dca7	3	1.13	1.130889	43	pdOPT	2.3000000000000000e+01	8.8	ok	0
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	1	6.23	6.215984	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	2	6.24	6.226959	61	pFEAS	-4.4943550775891146e+01	17.3	partial	3
pi-i9-13900k	gmp	gpp100	101	fork_t4	4	0,2,4,6	33f968827a10dca7	3	6.22	6.205885	61	pFEAS	-4.4943550775891146e+01	17.1	partial	3
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	1	8.27	8.257846	61	pFEAS	-4.4943550775891146e+01	17.3	ok	0
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	2	8.13	8.111324	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0
pi-i9-13900k	gmp	gpp100	101	up_t4	4	0,2,4,6	33f968827a10dca7	3	8.12	8.105721	61	pFEAS	-4.4943550775891146e+01	17.6	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	1	3.62	3.615612	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	2	3.63	3.617077	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
pi-i9-13900k	gmp	truss5	208	fork_t4	4	0,2,4,6	33f968827a10dca7	3	3.63	3.622329	48	pdOPT	-1.3263567797250604e+02	13.2	ok	0
pi-i9-13900k	gmp	truss5	208	up_t4	4	0,2,4,6	33f968827a10dca7	1	5.5	5.488383	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0
pi-i9-13900k	gmp	truss5	208	up_t4	4	0,2,4,6	33f968827a10dca7	2	5.5	5.487585	48	pdOPT	-1.3263567797250604e+02	12.9	ok	0
pi-i9-13900k	gmp	truss5	208	up_t4	4	0,2,4,6	33f968827a10dca7	3	5.5	5.490056	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t4	4	0,2,4,6	33f968827a10dca7	1	20.17	20.144239	53	pdOPT	5.6651727321592959e-01	34.6	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t4	4	0,2,4,6	33f968827a10dca7	2	20.24	20.215408	53	pdOPT	5.6651727321592959e-01	34.9	ok	0
pi-i9-13900k	gmp	arch0	174	fork_t4	4	0,2,4,6	33f968827a10dca7	3	20.24	20.207800	53	pdOPT	5.6651727321592959e-01	34.3	ok	0
pi-i9-13900k	gmp	arch0	174	up_t4	4	0,2,4,6	33f968827a10dca7	1	47.18	47.153721	53	pdOPT	5.6651727321592959e-01	36.6	ok	0
pi-i9-13900k	gmp	arch0	174	up_t4	4	0,2,4,6	33f968827a10dca7	2	47.16	47.129742	53	pdOPT	5.6651727321592959e-01	36.6	ok	0
pi-i9-13900k	gmp	arch0	174	up_t4	4	0,2,4,6	33f968827a10dca7	3	47.31	47.277104	53	pdOPT	5.6651727321592959e-01	36.2	ok	0
