machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	1	0.36	0.347688	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	2	0.35	0.335450	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	up_t8	8	-	33f968827a10dca7	3	0.32	0.306470	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	1	0.19	0.170782	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	2	0.18	0.163396	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	fork_t8	8	-	33f968827a10dca7	3	0.18	0.170702	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	1	2.21	2.187608	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	2	2.22	2.201664	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t8	8	-	33f968827a10dca7	3	2.21	2.179944	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	1	1.48	1.460651	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	2	1.48	1.462022	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t8	8	-	33f968827a10dca7	3	1.50	1.474894	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	1	16.42	16.382767	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	2	16.16	16.117504	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0
mac-m1max	gmp	gpp100	101	up_t8	8	-	33f968827a10dca7	3	18.68	18.642107	61	pFEAS	-4.4943550775891146e+01	14.5	ok	0
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	1	14.87	14.829040	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	2	11.88	11.838525	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3
mac-m1max	gmp	gpp100	101	fork_t8	8	-	33f968827a10dca7	3	19.25	19.208675	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	1	13.59	13.556543	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	2	15.51	15.473927	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
mac-m1max	gmp	truss5	208	up_t8	8	-	33f968827a10dca7	3	12.35	12.315718	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	1	6.84	6.806298	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	2	6.66	6.621784	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
mac-m1max	gmp	truss5	208	fork_t8	8	-	33f968827a10dca7	3	6.67	6.642021	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	1	93.78	93.785421	53	pdOPT	5.6651727321592959e-01	29.7	ok	0
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	2	95.69	95.628963	53	pdOPT	5.6651727321592959e-01	29.6	ok	0
mac-m1max	gmp	arch0	174	up_t8	8	-	33f968827a10dca7	3	93.58	93.518863	53	pdOPT	5.6651727321592959e-01	29.6	ok	0
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	1	31.10	31.039207	53	pdOPT	5.6651727321592959e-01	28.2	ok	0
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	2	29.72	29.656544	53	pdOPT	5.6651727321592959e-01	28.1	ok	0
mac-m1max	gmp	arch0	174	fork_t8	8	-	33f968827a10dca7	3	28.96	28.893001	53	pdOPT	5.6651727321592959e-01	28.1	ok	0
