machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
mac-m1max	gmp	8_min	19	up_t2	2	-	e3e82d8dfcd9b7c3	1	0.76	0.746947	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	8_min	19	up_t2	2	-	e3e82d8dfcd9b7c3	2	0.77	0.752097	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	8_min	19	up_t2	2	-	e3e82d8dfcd9b7c3	3	0.77	0.751901	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	8_min	19	fork_t2	2	-	e3e82d8dfcd9b7c3	1	0.56	0.549034	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	8_min	19	fork_t2	2	-	e3e82d8dfcd9b7c3	2	0.56	0.542744	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	8_min	19	fork_t2	2	-	e3e82d8dfcd9b7c3	3	0.56	0.543617	52	pdOPT	-5.3812637297885203e-01	8.7	ok	0
mac-m1max	gmp	10_min	74	up_t2	2	-	e3e82d8dfcd9b7c3	1	23.45	23.255802	61	pdOPT	-4.7926054387208136e-01	11.0	ok	0
mac-m1max	gmp	10_min	74	up_t2	2	-	e3e82d8dfcd9b7c3	2	23.22	23.028597	61	pdOPT	-4.7926054387208136e-01	11.0	ok	0
mac-m1max	gmp	10_min	74	up_t2	2	-	e3e82d8dfcd9b7c3	3	24.12	23.930350	61	pdOPT	-4.7926054387208136e-01	10.9	ok	0
mac-m1max	gmp	10_min	74	fork_t2	2	-	e3e82d8dfcd9b7c3	1	17.03	16.806456	61	pdOPT	-4.7926054387208136e-01	11.1	ok	0
mac-m1max	gmp	10_min	74	fork_t2	2	-	e3e82d8dfcd9b7c3	2	17.04	16.818195	61	pdOPT	-4.7926054387208136e-01	11.2	ok	0
mac-m1max	gmp	10_min	74	fork_t2	2	-	e3e82d8dfcd9b7c3	3	16.77	16.547976	61	pdOPT	-4.7926054387208136e-01	11.2	ok	0
