machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	1	0.18	0.166096	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	2	0.18	0.167283	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	fork_t4	4	-	33f968827a10dca7	3	0.18	0.168236	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	1	0.26	0.247626	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	2	0.26	0.245850	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	control1	21	up_t4	4	-	33f968827a10dca7	3	0.26	0.245215	46	pdOPT	1.7784626717523405e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	1	1.45	1.435018	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	2	1.69	1.666676	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	fork_t4	4	-	33f968827a10dca7	3	1.48	1.465334	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	1	2.11	2.093410	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	2	2.43	2.412063	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	theta1	104	up_t4	4	-	33f968827a10dca7	3	6.98	6.891196	43	pdOPT	2.3000000000000000e+01	8.7	ok	0
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	1	32.54	32.474815	61	pFEAS	-4.4943550775891146e+01	14.0	partial	3
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	2	32.06	32.004959	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3
mac-m1max	gmp	gpp100	101	fork_t4	4	-	33f968827a10dca7	3	33.91	33.845866	61	pFEAS	-4.4943550775891146e+01	13.9	partial	3
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	1	39.53	39.379306	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	2	39.72	39.547976	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0
mac-m1max	gmp	gpp100	101	up_t4	4	-	33f968827a10dca7	3	39.74	39.602261	61	pFEAS	-4.4943550775891146e+01	14.4	ok	0
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	1	18.92	18.856686	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	2	12.19	12.132976	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0
mac-m1max	gmp	truss5	208	fork_t4	4	-	33f968827a10dca7	3	6.67	6.635028	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	1	11.85	11.794361	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	2	11.57	11.540261	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0
mac-m1max	gmp	truss5	208	up_t4	4	-	33f968827a10dca7	3	11.34	11.307687	48	pdOPT	-1.3263567797250604e+02	12.0	ok	0
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	1	37.57	37.506243	53	pdOPT	5.6651727321592959e-01	28.0	ok	0
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	2	36.02	35.961695	53	pdOPT	5.6651727321592959e-01	28.0	ok	0
mac-m1max	gmp	arch0	174	fork_t4	4	-	33f968827a10dca7	3	35.96	35.893078	53	pdOPT	5.6651727321592959e-01	28.0	ok	0
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	1	94.87	94.808262	53	pdOPT	5.6651727321592959e-01	29.6	ok	0
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	2	94.77	94.702932	53	pdOPT	5.6651727321592959e-01	29.6	ok	0
mac-m1max	gmp	arch0	174	up_t4	4	-	33f968827a10dca7	3	95.55	95.487464	53	pdOPT	5.6651727321592959e-01	29.6	ok	0
