machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.24	0.232445	46	pdOPT	1.7784626717523405e+01	11.7	ok	0
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.24	0.230875	46	pdOPT	1.7784626717523405e+01	11.6	ok	0
thanos-epyc7232p	gmp	control1	21	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.24	0.233197	46	pdOPT	1.7784626717523405e+01	11.7	ok	0
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	0.23	0.222826	46	pdOPT	1.7784626717523405e+01	11.8	ok	0
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	0.23	0.224000	46	pdOPT	1.7784626717523405e+01	11.6	ok	0
thanos-epyc7232p	gmp	control1	21	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	0.24	0.230961	46	pdOPT	1.7784626717523405e+01	11.8	ok	0
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	2.84	2.825164	43	pdOPT	2.3000000000000000e+01	11.7	ok	0
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	2.85	2.835275	43	pdOPT	2.3000000000000000e+01	11.6	ok	0
thanos-epyc7232p	gmp	theta1	104	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	2.85	2.826859	43	pdOPT	2.3000000000000000e+01	11.5	ok	0
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	1.92	1.900480	43	pdOPT	2.3000000000000000e+01	11.6	ok	0
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	1.92	1.906388	43	pdOPT	2.3000000000000000e+01	11.8	ok	0
thanos-epyc7232p	gmp	theta1	104	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	1.93	1.917233	43	pdOPT	2.3000000000000000e+01	11.6	ok	0
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	20.61	20.549130	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	20.31	20.250103	61	pFEAS	-4.4943550775891146e+01	17.4	ok	0
thanos-epyc7232p	gmp	gpp100	101	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	20.15	20.087712	61	pFEAS	-4.4943550775891146e+01	17.5	ok	0
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	13.81	13.761543	61	pFEAS	-4.4943550775891146e+01	17.0	partial	3
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	13.65	13.601053	61	pFEAS	-4.4943550775891146e+01	17.0	partial	3
thanos-epyc7232p	gmp	gpp100	101	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	13.91	13.859260	61	pFEAS	-4.4943550775891146e+01	16.9	partial	3
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	13.76	13.726513	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	2	13.67	13.634429	48	pdOPT	-1.3263567797250604e+02	13.0	ok	0
thanos-epyc7232p	gmp	truss5	208	up_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	3	13.70	13.661259	48	pdOPT	-1.3263567797250604e+02	13.1	ok	0
thanos-epyc7232p	gmp	truss5	208	fork_t8	8	0,1,2,3,4,5,6,7	33f968827a10dca7	1	8.72	8.683511	48	pdOPT	-1.3263567797250604e+02	13.0	ok	0
