machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
thanos-epyc7232p	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	0.76	0.748766	52	pdOPT	-5.3812637297885203e-01	11.7	ok	0
thanos-epyc7232p	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	0.75	0.740235	52	pdOPT	-5.3812637297885203e-01	11.8	ok	0
thanos-epyc7232p	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	0.74	0.736896	52	pdOPT	-5.3812637297885203e-01	11.6	ok	0
thanos-epyc7232p	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	0.76	0.751509	52	pdOPT	-5.3812637297885203e-01	11.7	ok	0
thanos-epyc7232p	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	0.76	0.749018	52	pdOPT	-5.3812637297885203e-01	11.6	ok	0
thanos-epyc7232p	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	0.76	0.753493	52	pdOPT	-5.3812637297885203e-01	11.7	ok	0
thanos-epyc7232p	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	24.44	24.307518	61	pdOPT	-4.7926054387208136e-01	12.9	ok	0
thanos-epyc7232p	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	24.54	24.414797	61	pdOPT	-4.7926054387208136e-01	12.9	ok	0
thanos-epyc7232p	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	24.44	24.310095	61	pdOPT	-4.7926054387208136e-01	12.9	ok	0
thanos-epyc7232p	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	14.58	14.418705	61	pdOPT	-4.7926054387208136e-01	14.4	ok	0
thanos-epyc7232p	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	14.88	14.714447	61	pdOPT	-4.7926054387208136e-01	14.6	ok	0
thanos-epyc7232p	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	14.59	14.417409	61	pdOPT	-4.7926054387208136e-01	14.2	ok	0
