machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	1	0.74	0.719746	52	pdOPT	-5.3812637297885203e-01	6.4	ok	0
symmetry-xeon6148	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	2	0.74	0.717354	52	pdOPT	-5.3812637297885203e-01	6.4	ok	0
symmetry-xeon6148	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	3	0.73	0.717715	52	pdOPT	-5.3812637297885203e-01	6.4	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	1	0.76	0.746602	52	pdOPT	-5.3812637297885203e-01	6.2	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	2	0.78	0.764143	52	pdOPT	-5.3812637297885203e-01	6.2	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	3	0.78	0.763097	52	pdOPT	-5.3812637297885203e-01	6.2	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	1	33.01	32.843861	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	2	33.01	32.847557	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	3	33.07	32.907107	61	pdOPT	-4.7926054387208136e-01	13.1	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	1	35.48	35.350908	61	pdOPT	-4.7926054387208136e-01	13.2	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	2	35.48	35.360675	61	pdOPT	-4.7926054387208136e-01	13.2	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	3	35.53	35.397830	61	pdOPT	-4.7926054387208136e-01	13.2	ok	0
