machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	1	0.23	0.216423	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	2	0.23	0.216443	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t1	1	0	33f968827a10dca7	3	0.23	0.216123	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	1	0.24	0.223947	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	2	0.24	0.226825	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	control1	21	up_t1	1	0	33f968827a10dca7	3	0.24	0.225234	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	1	2.96	2.937623	43	pdOPT	2.3000000000000000e+01	9.3	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	2	2.96	2.935486	43	pdOPT	2.3000000000000000e+01	9.3	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t1	1	0	33f968827a10dca7	3	2.96	2.936464	43	pdOPT	2.3000000000000000e+01	9.3	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	1	3.52	3.496848	43	pdOPT	2.3000000000000000e+01	9.1	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	2	3.49	3.459722	43	pdOPT	2.3000000000000000e+01	9.1	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t1	1	0	33f968827a10dca7	3	3.51	3.479891	43	pdOPT	2.3000000000000000e+01	9.1	ok	0
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	1	38.25	38.199445	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	2	38.17	38.119803	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t1	1	0	33f968827a10dca7	3	38.22	38.162388	61	pFEAS	-4.4943550775891146e+01	17.2	partial	3
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	1	41.61	41.560295	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	2	41.56	41.507236	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t1	1	0	33f968827a10dca7	3	41.6	41.541874	61	pFEAS	-4.4943550775891146e+01	17.8	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	1	11.44	11.395888	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	2	11.49	11.444535	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t1	1	0	33f968827a10dca7	3	11.46	11.410253	48	pdOPT	-1.3263567797250604e+02	13.4	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	1	12.47	12.415838	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	2	12.46	12.415706	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t1	1	0	33f968827a10dca7	3	12.46	12.413956	48	pdOPT	-1.3263567797250604e+02	13.6	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	1	132.75	132.663858	53	pdOPT	5.6651727321592959e-01	34.3	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	2	132.81	132.718110	53	pdOPT	5.6651727321592959e-01	34.3	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t1	1	0	33f968827a10dca7	3	132.8	132.708828	53	pdOPT	5.6651727321592959e-01	34.3	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	1	148.54	148.457427	53	pdOPT	5.6651727321592959e-01	36.7	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	2	148.57	148.478665	53	pdOPT	5.6651727321592959e-01	36.7	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t1	1	0	33f968827a10dca7	3	148.91	148.822936	53	pdOPT	5.6651727321592959e-01	36.7	ok	0
