machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.25	0.238463	46	pdOPT	1.7784626717523405e+01	6.0	ok	0
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.25	0.234694	46	pdOPT	1.7784626717523405e+01	6.0	ok	0
symmetry-xeon6148	gmp	control1	21	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.25	0.236160	46	pdOPT	1.7784626717523405e+01	6.0	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	0.24	0.222478	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	0.24	0.223183	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	0.24	0.222931	46	pdOPT	1.7784626717523405e+01	5.8	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	2.43	2.398051	43	pdOPT	2.3000000000000000e+01	9.5	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	2.42	2.384259	43	pdOPT	2.3000000000000000e+01	9.5	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	2.43	2.393158	43	pdOPT	2.3000000000000000e+01	9.5	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	1.76	1.723963	43	pdOPT	2.3000000000000000e+01	18.9	ok	0
