machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	1	0.23	0.218325	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	2	0.23	0.218076	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	3	0.24	0.223870	46	pdOPT	1.7784626717523405e+01	5.6	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	1	0.23	0.223608	46	pdOPT	1.7784626717523405e+01	5.9	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	2	0.24	0.224782	46	pdOPT	1.7784626717523405e+01	5.9	ok	0
symmetry-xeon6148	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	3	0.23	0.220723	46	pdOPT	1.7784626717523405e+01	5.9	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	1	3.3	3.277837	43	pdOPT	2.3000000000000000e+01	9.2	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	2	3.31	3.283018	43	pdOPT	2.3000000000000000e+01	9.2	ok	0
symmetry-xeon6148	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	3	3.32	3.284310	43	pdOPT	2.3000000000000000e+01	9.2	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	1	2.32	2.296173	43	pdOPT	2.3000000000000000e+01	9.7	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	2	2.31	2.286195	43	pdOPT	2.3000000000000000e+01	9.7	ok	0
symmetry-xeon6148	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	3	2.34	2.305427	43	pdOPT	2.3000000000000000e+01	9.7	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	1	26.99	26.934824	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	2	27.05	26.981118	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	3	26.91	26.855353	61	pFEAS	-4.4943550775891146e+01	17.9	ok	0
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	1	22.51	22.460331	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	2	22.48	22.421306	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3
symmetry-xeon6148	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	3	22.58	22.521625	61	pFEAS	-4.4943550775891146e+01	17.4	partial	3
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	1	12.65	12.602188	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	2	12.65	12.602782	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	3	12.65	12.597832	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	1	10.99	10.936336	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	2	11.01	10.961533	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	3	10.94	10.893072	48	pdOPT	-1.3263567797250604e+02	13.7	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	1	120.24	120.131640	53	pdOPT	5.6651727321592959e-01	36.8	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	2	120.17	120.069530	53	pdOPT	5.6651727321592959e-01	36.8	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	3	120.13	120.023776	53	pdOPT	5.6651727321592959e-01	36.8	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	1	74.64	74.541858	53	pdOPT	5.6651727321592959e-01	34.9	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	2	74.58	74.481704	53	pdOPT	5.6651727321592959e-01	34.9	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	3	74.64	74.543759	53	pdOPT	5.6651727321592959e-01	34.9	ok	0
