machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	gpp100	101	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	7.64	7.575860	61	pFEAS	-4.4943550775891146e+01	17.5	partial	3
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	12.18	12.116746	61	pFEAS	-4.4943550775891146e+01	18.3	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	12.14	12.067071	61	pFEAS	-4.4943550775891146e+01	18.4	ok	0
symmetry-xeon6148	gmp	gpp100	101	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	12.22	12.153985	61	pFEAS	-4.4943550775891146e+01	18.1	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	7.67	7.622627	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	7.66	7.604565	48	pdOPT	-1.3263567797250604e+02	13.8	ok	0
symmetry-xeon6148	gmp	truss5	208	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	7.64	7.583467	48	pdOPT	-1.3263567797250604e+02	14.0	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	12.78	12.730135	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	12.89	12.832891	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0
symmetry-xeon6148	gmp	truss5	208	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	12.83	12.768890	48	pdOPT	-1.3263567797250604e+02	14.1	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	17.8	17.701016	53	pdOPT	5.6651727321592959e-01	35.4	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	17.72	17.610168	53	pdOPT	5.6651727321592959e-01	35.4	ok	0
symmetry-xeon6148	gmp	arch0	174	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	17.75	17.640480	53	pdOPT	5.6651727321592959e-01	35.4	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	1	92.31	92.200650	53	pdOPT	5.6651727321592959e-01	37.4	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	2	92.33	92.218641	53	pdOPT	5.6651727321592959e-01	37.4	ok	0
symmetry-xeon6148	gmp	arch0	174	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	33f968827a10dca7	3	92.28	92.171640	53	pdOPT	5.6651727321592959e-01	37.4	ok	0
