machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
symmetry-xeon6148	gmp	8_min	19	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	1	0.8	0.782229	52	pdOPT	-5.3812637297885203e-01	6.6	ok	0
symmetry-xeon6148	gmp	8_min	19	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	2	0.81	0.783116	52	pdOPT	-5.3812637297885203e-01	6.6	ok	0
symmetry-xeon6148	gmp	8_min	19	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	3	0.81	0.783408	52	pdOPT	-5.3812637297885203e-01	6.6	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	1	0.9	0.883496	52	pdOPT	-5.3812637297885203e-01	6.7	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	2	0.91	0.893203	52	pdOPT	-5.3812637297885203e-01	6.7	ok	0
symmetry-xeon6148	gmp	8_min	19	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	3	0.92	0.892843	52	pdOPT	-5.3812637297885203e-01	6.7	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	1	10.63	10.454367	61	pdOPT	-4.7926054387208136e-01	22.0	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	2	10.62	10.445802	61	pdOPT	-4.7926054387208136e-01	22.5	ok	0
symmetry-xeon6148	gmp	10_min	74	fork_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	3	10.55	10.371044	61	pdOPT	-4.7926054387208136e-01	22.5	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	1	23.18	23.048307	61	pdOPT	-4.7926054387208136e-01	13.7	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	2	23.13	22.985832	61	pdOPT	-4.7926054387208136e-01	13.7	ok	0
symmetry-xeon6148	gmp	10_min	74	up_t40	40	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39	e3e82d8dfcd9b7c3	3	23.15	23.015645	61	pdOPT	-4.7926054387208136e-01	13.7	ok	0
