machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
expanse-epyc7742	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	11.83	11.789418	61	pFEAS	-4.4943550775891146e+01	16.8	ok	0
expanse-epyc7742	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	11.67	11.625960	61	pFEAS	-4.4943550775891146e+01	16.8	ok	0
expanse-epyc7742	gmp	gpp100	101	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	11.67	11.623440	61	pFEAS	-4.4943550775891146e+01	16.8	ok	0
expanse-epyc7742	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.3	7.261772	61	pFEAS	-4.4943550775891146e+01	16.2	partial	3
expanse-epyc7742	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.32	7.287002	61	pFEAS	-4.4943550775891146e+01	16.3	partial	3
expanse-epyc7742	gmp	gpp100	101	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.31	7.276141	61	pFEAS	-4.4943550775891146e+01	16.2	partial	3
expanse-epyc7742	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	11.96	11.933191	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0
expanse-epyc7742	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	11.97	11.942471	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0
expanse-epyc7742	gmp	truss5	208	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	11.95	11.923875	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	7.03	7.003441	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	7.03	7.006878	48	pdOPT	-1.3263567797250604e+02	12.5	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	7.02	6.992680	48	pdOPT	-1.3263567797250604e+02	12.6	ok	0
expanse-epyc7742	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	88.5	88.420680	53	pdOPT	5.6651727321592959e-01	35.8	ok	0
expanse-epyc7742	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	88.55	88.470453	53	pdOPT	5.6651727321592959e-01	35.8	ok	0
expanse-epyc7742	gmp	arch0	174	up_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	88.59	88.515575	53	pdOPT	5.6651727321592959e-01	35.7	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	1	17.33	17.256004	53	pdOPT	5.6651727321592959e-01	33.8	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	2	17.37	17.296306	53	pdOPT	5.6651727321592959e-01	33.8	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t32	32	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31	33f968827a10dca7	3	17.37	17.299639	53	pdOPT	5.6651727321592959e-01	33.8	ok	0
