machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
expanse-epyc7742	gmp	8_min	19	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	1	0.73	0.723117	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	2	0.73	0.723423	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	3	0.73	0.724438	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	1	0.73	0.724658	52	pdOPT	-5.3812637297885203e-01	5.8	ok	0
expanse-epyc7742	gmp	8_min	19	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	2	0.73	0.724567	52	pdOPT	-5.3812637297885203e-01	5.7	ok	0
expanse-epyc7742	gmp	8_min	19	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	3	0.73	0.724849	52	pdOPT	-5.3812637297885203e-01	5.7	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	1	9.11	8.966516	61	pdOPT	-4.7926054387208136e-01	27.7	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	2	9.13	8.986670	61	pdOPT	-4.7926054387208136e-01	28.2	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	3	9.13	8.986476	61	pdOPT	-4.7926054387208136e-01	27.9	ok	0
expanse-epyc7742	gmp	10_min	74	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	1	20.6	20.494113	61	pdOPT	-4.7926054387208136e-01	12.8	ok	0
expanse-epyc7742	gmp	10_min	74	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	2	20.43	20.325049	61	pdOPT	-4.7926054387208136e-01	12.6	ok	0
expanse-epyc7742	gmp	10_min	74	up_t64	64	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63	e3e82d8dfcd9b7c3	3	20.48	20.368889	61	pdOPT	-4.7926054387208136e-01	12.6	ok	0
