machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
expanse-epyc7742	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	1	0.72	0.720401	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	2	0.72	0.717374	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t1	1	0	e3e82d8dfcd9b7c3	3	0.72	0.719979	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	1	0.75	0.750572	52	pdOPT	-5.3812637297885203e-01	4.6	ok	0
expanse-epyc7742	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	2	0.75	0.747645	52	pdOPT	-5.3812637297885203e-01	4.6	ok	0
expanse-epyc7742	gmp	8_min	19	up_t1	1	0	e3e82d8dfcd9b7c3	3	0.75	0.751905	52	pdOPT	-5.3812637297885203e-01	4.6	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	1	34.65	34.506058	61	pdOPT	-4.7926054387208136e-01	11.5	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	2	34.64	34.499897	61	pdOPT	-4.7926054387208136e-01	11.5	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t1	1	0	e3e82d8dfcd9b7c3	3	34.54	34.400626	61	pdOPT	-4.7926054387208136e-01	11.5	ok	0
expanse-epyc7742	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	1	36.48	36.376783	61	pdOPT	-4.7926054387208136e-01	11.7	ok	0
expanse-epyc7742	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	2	36.43	36.323231	61	pdOPT	-4.7926054387208136e-01	11.7	ok	0
expanse-epyc7742	gmp	10_min	74	up_t1	1	0	e3e82d8dfcd9b7c3	3	36.54	36.431761	61	pdOPT	-4.7926054387208136e-01	11.7	ok	0
