machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
expanse-epyc7742	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	1	0.19	0.190488	46	pdOPT	1.7784626717523405e+01	4.0	ok	0
expanse-epyc7742	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	2	0.19	0.188668	46	pdOPT	1.7784626717523405e+01	4.0	ok	0
expanse-epyc7742	gmp	control1	21	up_t2	2	0,1	33f968827a10dca7	3	0.19	0.188094	46	pdOPT	1.7784626717523405e+01	4.0	ok	0
expanse-epyc7742	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	1	0.22	0.216804	46	pdOPT	1.7784626717523405e+01	4.2	ok	0
expanse-epyc7742	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	2	0.22	0.219044	46	pdOPT	1.7784626717523405e+01	4.2	ok	0
expanse-epyc7742	gmp	control1	21	fork_t2	2	0,1	33f968827a10dca7	3	0.22	0.218669	46	pdOPT	1.7784626717523405e+01	4.2	ok	0
expanse-epyc7742	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	1	2.81	2.798061	43	pdOPT	2.3000000000000000e+01	7.7	ok	0
expanse-epyc7742	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	2	2.84	2.833393	43	pdOPT	2.3000000000000000e+01	7.7	ok	0
expanse-epyc7742	gmp	theta1	104	up_t2	2	0,1	33f968827a10dca7	3	2.82	2.808590	43	pdOPT	2.3000000000000000e+01	7.7	ok	0
expanse-epyc7742	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	1	2.28	2.269115	43	pdOPT	2.3000000000000000e+01	8.1	ok	0
expanse-epyc7742	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	2	2.28	2.274084	43	pdOPT	2.3000000000000000e+01	8.1	ok	0
expanse-epyc7742	gmp	theta1	104	fork_t2	2	0,1	33f968827a10dca7	3	2.28	2.272454	43	pdOPT	2.3000000000000000e+01	8.1	ok	0
expanse-epyc7742	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	1	25.43	25.385094	61	pFEAS	-4.4943550775891146e+01	16.6	ok	0
expanse-epyc7742	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	2	25.46	25.416955	61	pFEAS	-4.4943550775891146e+01	16.6	ok	0
expanse-epyc7742	gmp	gpp100	101	up_t2	2	0,1	33f968827a10dca7	3	25.35	25.312830	61	pFEAS	-4.4943550775891146e+01	16.6	ok	0
expanse-epyc7742	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	1	22.88	22.843565	61	pFEAS	-4.4943550775891146e+01	15.9	partial	3
expanse-epyc7742	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	2	22.87	22.831760	61	pFEAS	-4.4943550775891146e+01	15.9	partial	3
expanse-epyc7742	gmp	gpp100	101	fork_t2	2	0,1	33f968827a10dca7	3	22.9	22.864396	61	pFEAS	-4.4943550775891146e+01	15.9	partial	3
expanse-epyc7742	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	1	12.07	12.044386	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
expanse-epyc7742	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	2	12.09	12.060604	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
expanse-epyc7742	gmp	truss5	208	up_t2	2	0,1	33f968827a10dca7	3	12.1	12.077636	48	pdOPT	-1.3263567797250604e+02	12.2	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	1	9.32	9.300208	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	2	9.38	9.353153	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
expanse-epyc7742	gmp	truss5	208	fork_t2	2	0,1	33f968827a10dca7	3	9.38	9.356734	48	pdOPT	-1.3263567797250604e+02	12.1	ok	0
expanse-epyc7742	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	1	114.64	114.560916	53	pdOPT	5.6651727321592959e-01	35.4	ok	0
expanse-epyc7742	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	2	114.62	114.552433	53	pdOPT	5.6651727321592959e-01	35.8	ok	0
expanse-epyc7742	gmp	arch0	174	up_t2	2	0,1	33f968827a10dca7	3	114.54	114.464026	53	pdOPT	5.6651727321592959e-01	35.4	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	1	75.78	75.712211	53	pdOPT	5.6651727321592959e-01	33.4	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	2	75.8	75.731261	53	pdOPT	5.6651727321592959e-01	33.4	ok	0
expanse-epyc7742	gmp	arch0	174	fork_t2	2	0,1	33f968827a10dca7	3	75.63	75.558099	53	pdOPT	5.6651727321592959e-01	33.4	ok	0
