machine	backend	problem	m	config	threads	cpuset	param_sha	repeat	wall_s	mainloop_s	iters	phase	obj	peak_rss_MB	status	rc
expanse-epyc7742	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	0.6	0.596584	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	0.6	0.599158	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	0.6	0.601339	52	pdOPT	-5.3812637297885203e-01	4.7	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	0.72	0.718106	52	pdOPT	-5.3812637297885203e-01	4.8	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	0.72	0.717012	52	pdOPT	-5.3812637297885203e-01	4.8	ok	0
expanse-epyc7742	gmp	8_min	19	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	0.72	0.716274	52	pdOPT	-5.3812637297885203e-01	4.8	ok	0
expanse-epyc7742	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	21.32	21.214024	61	pdOPT	-4.7926054387208136e-01	11.8	ok	0
expanse-epyc7742	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	21.31	21.202732	61	pdOPT	-4.7926054387208136e-01	11.8	ok	0
expanse-epyc7742	gmp	10_min	74	up_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	21.3	21.190496	61	pdOPT	-4.7926054387208136e-01	11.8	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	1	11.67	11.532332	61	pdOPT	-4.7926054387208136e-01	13.3	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	2	11.67	11.533110	61	pdOPT	-4.7926054387208136e-01	13.3	ok	0
expanse-epyc7742	gmp	10_min	74	fork_t8	8	0,1,2,3,4,5,6,7	e3e82d8dfcd9b7c3	3	11.69	11.550991	61	pdOPT	-4.7926054387208136e-01	13.3	ok	0
